,sha,author,filename,status,pr_review_count
8677,6a936faa31d53f70f46d658491e7fb8156683c7b,Ethella,eslint.config.mjs,modified,0
132065,6341a32249519aa8b20260181dc1a55dfef9ec27,Sembauke,mobile-app/lib/ui/views/learn/chapter/chapter_view.dart,modified,0
132101,097ef6bad0fba663ba72a4af16d6a5057bf5fccc,CyrineKamoun,apps/docs/docs/toolbox/accessibility_indicators/gravity.md,modified,0
2846,059afcae607b447caadeff198461774bd1348f1a,huhuanming,apps/mobile/android/app/build.gradle,modified,0
132174,c4edb89256a6ecf0fa6c6ad451ada70521dcc215,jis3r,package-lock.json,modified,0
9421,7e0583f183594c4dff680e9c1f86cad752ff41c3,sheinbergon,airbyte-integrations/connectors/source-tiktok-marketing/acceptance-test-config.yml,modified,0
101729,71266b5d0ae9282694585a73445f7aa5e5082f02,GitHub Actions Autoformatter,tests/msbuild/Xamarin.MacDev.Tasks.Tests/TaskTests/FilterStaticFrameworksTaskTest.cs,modified,0
134012,85950caf7b17937a9889960a04d99056327c130c,Adam Ratzman,.gitignore,modified,0
101472,51043e8d201cb3d62cc2daaafe29a0685c0c33b6,v-manil2,src/AccountDeleter/EmptyFeatureFlagService.cs,modified,0
134482,fd4d535973f51774ca68be31fbd416b19d5d7727,jslobodzian,.github/workflows/check-package-cgmanifest.yml,modified,0
101061,534d753579d7b9cd9c9f993d29c94ad91efa6bd8,degenone,src/SharpSite.Web/Components/Admin/AddPlugin.razor,modified,0
100465,e4e1245f74bf31a497a73c710d5154d82897548d,csharpfritz,SharpSite.Web/Locales/Configuration.cs,modified,0
136058,fe21fe5bffa5f64730f94a8d699060b0fe2e9fc9,Matte22,client/src/js/review.js,modified,0
136683,9c039f618b79e9abada060ead74b52e468167308,kibanamachine,x-pack/solutions/security/plugins/cloud_security_posture/server/plugin.ts,modified,0
128649,dac147e5dab90b29e713caf9d5cc4db0ea0fa74a,SamsamTS,Assembly-CSharp/Memoria/Application/SmoothFrameUpdater_Battle.cs,modified,0
192496,8d566255e2b0ea3efffd63c5b7ca7c0ce4e19df9,dmpetrov,src/datachain/lib/dc/datachain.py,modified,0
116708,4f95aaa5dd84e2ebd73ce78ad7e31b6835a947fb,Owncast,web/components/ui/OfflineBanner/OfflineBanner.tsx,modified,0
204173,e994f62de2e12e669cf909c6c224e4ea9a9a2f61,escapade-mckv,docs/project-limits.md,removed,0
197679,38ce5f9db49d8199308f7575189c67fd6350ddfa,abuaboud,packages/server/api/test/integration/cloud/core/security.test.ts,modified,0
198358,5cf593c9a984e1c20aeb9003cd73a391a594f889,2wce,packages/default-field-editors/src/Field.tsx,modified,0
211456,829209f917d58e156df04a9a3011f1ffa349bd27,gronxb,packages/console/src-server/rpc.ts,modified,0
198556,fbafd971b70e81693aeddd1f53cc07dd5d538d6a,emaceira,README.md,modified,0
198573,0e361d3d167a22cb4666f24a5631f46ff44f1486,edmundmiller,workflows/chipseq.nf,modified,0
198648,d220b1f479d5ccea66e9920ac3cb8d6576fa0dcc,aungyeonecash,app/build.gradle.kts,modified,0
211015,ec6fe224df625fca161e29e4730c1c0f66f9d3c8,HazAT,docs/platforms/javascript/common/tracing/distributed-tracing/dealing-with-cors-issues/index.mdx,modified,0
210777,979cd2bbe2f6706637ce7f4f7c0b0c0d09f98d65,comsince,DARK_MODE_FEATURE.md,modified,0
198729,0f408d406f7e7471a16a17ba9da5708dfdda9ba7,fredrikburmester,apps/nextjs-app/app/(app)/servers/[id]/(auth)/library/[itemId]/ItemHeader.tsx,modified,0
198781,ad7c122289cdd28d5196820f8108ed2133435aa5,JhumanJ,.cursor/rules/docs.mdc,added,0
29671,76bd148578dc48fb545e6424a44fac635eb2500e,kitallis,.env,removed,0
210707,86b8945d34c81e84ee8705818aac853335587ba0,madsnedergaard,web/src/features/panels/LeftPanel.tsx,modified,0
20260,0acff744ad39f0c7eb892f25f9dd4e42143ebd32,jujunjun110,tools/src/config.ts,modified,0
210660,c3e4333cfd84f5a9d7ef2b3ed4a4729a480928f6,acoyfellow,CLEAN_VS_COMPLEX.md,removed,0
209790,f9ecbe61ecd01cd20da57caed3a30c27c09b5948,fbjork,cli/src/dev.rs,modified,0
209680,2a33ae9bfd0b6dc43c213a6b861818bec9e7ec8b,xiaming.cxm,.github/workflows/ci.yml,modified,0
21223,24da8ff079a26d98543e121d9187bb96c124a894,devin-ai-integration,src/mcp_shell_server/server.py,modified,0
208964,408d5aa1a27710140041d22b277eb242b54d8e59,geclos,packages/constants/src/ai.ts,modified,0
199237,f561c3b80f696e08a2b21558507d019ef3c13242,alorbach,.github/workflows/doc_build.yml,added,0
208955,c637c046b47c8a0e06317d9bf3d8689237f47f7f,timcreatedit,packages/liquid_glass_renderer/test/flutter_test_config.dart,modified,0
199560,dd2e355ad5bdbcc4beab45da84592ad95dde63b6,camelCasedAditya,apps/framework-cli/src/utilities/docker.rs,modified,0
199616,56520a77d8461f073aec1d56997d658a090d280c,elie222,apps/web/app/(app)/(redirects)/debug/page.tsx,added,0
29358,b9e9733b9326a3677f57d042fc66a0a46020a010,gvillafanetapia,airbyte-integrations/connectors/source-facebook-marketing/source_facebook_marketing/schemas/ad_sets.json,modified,0
211655,5d6704c9b67d6d65025eea13eef0d7a9a594f920,Aaronontheweb,README.md,modified,0
211658,8abcd5aba1b366219391d643ed41ecaab058fe24,0xRobin,.github/workflows/cla.yml,modified,0
204235,5ec257bc1cf0dfb9f13cf37b467a59969da16886,okwasniewski,yarn.lock,modified,0
195770,675a772ce5bd7bb26f567f28b61aec84c3447f2e,JoshFerge,fixtures/events/performance_problems/sql-injection/sql-injection-event-body.json,modified,0
31626,dadd2ad75699c72b3f48848388a57f626b177f09,rohit-710,.github/ISSUE_TEMPLATE/bug_report.yml,modified,0
211812,f57eda42a0d549368529b843ab94797771d2d31e,creatorrr,agents-api/agents_api/queries/usage/create_usage_record.py,modified,0
196423,cb2ef9137e64d07e98e9200490ac5052270d7fae,remicolin,.github/workflows/artifacts.yml,modified,0
211805,0d42ecfd92f72d087a21a1d0624abdc1c6523ee3,mhetrick,docs/Modules/PhasorShape.md,modified,0
196458,ce3da82e81d06e8f5c5395eb2f1eae5f2a725985,hackertron,.cursorignore,added,0
211757,eafc00f6e6e90531afde4d82175b17bbdec20497,MihaiCristianCondrea,app/src/main/kotlin/com/d4rk/cleaner/app/clean/contacts/data/ContactsRepository.kt,modified,0
196491,90985bc3dddaf6d124a6791ff7a62cb8060d5e6f,ObservedObserver,app/page.tsx,removed,0
196494,cf4140e0a86d6e7f4563a9a6956b9a72103d2ba9,KevinVandy,pnpm-lock.yaml,modified,0
231,a12fab96997c25512548214465f2f0c97d7d6c55,kumaranvpl,fastagency/runtimes/ag2/ag2.py,modified,0
196760,a055d8f36c7ebe6089ba4da1791c2866694dc38c,svobik7,yarn.lock,modified,0
19904,465aabfb7baffe4b12fbcb86c51dc8a23697a7db,pyramation,__fixtures__/generated/generated.json,modified,0
196763,4d348669cd29ddc388db68d5095290755472e30a,oeway,hypha-gemini-integration-readme.md,modified,0
197032,6226bf78f9cdb657bdc63146cf9302d9ecb8154c,DominikB2014,static/app/views/insights/common/components/widgets/httpDomainSummaryResponseCodesChartWidget.tsx,modified,0
20133,1a76f666e5d3a2c1476bce47730f7de07462a3ec,tmael,configure.ac,modified,0
211713,048b6a428dff32b94e3b913ed1854bdfa9a0c1b8,MontrealAI,src/utils/config.py,modified,0
211712,a7c2fc011dc8223a770ad9ea07e2c4c259042ea4,shinnku-nikaidou,frontend/eslint.config.js,modified,0
31403,6dff4de706fafeb94d857b5bdb9b3e66d37d4d55,oekazuma,.changeset/input-output-properties.md,modified,0
197066,f87f59281fa15a838ebd580feb000c1b70304f4a,FelixMalfait,SEED_DATA_SUCCESS_SUMMARY.md,removed,0
197089,83e2a978c98a2528c1c83c8644da8e2754ef82d3,hsheth2,MetadataChangeProposalWrapper_Refactoring_Summary.md,removed,0
197116,c37650c038ca0f8402419cb74e3e8678b528370b,Claude Bot,.agent/agent.mjs,removed,0
211708,2e623c7cea7cb48fbf8706f2856fe7fc0eb6ac8d,sashabaranov,embeddings.go,modified,0
197416,69dc7ead39e30b062a46902a3e48d76524272068,olliethedev,__tests__/dnd-context.test.tsx,modified,0
199633,0270241ec136f411f1d98a811ba4967986b38afe,AmineAfia,apps/dashboard/package.json,modified,0
211963,3547dbfb4ab41a2ac252fd044b0689d5819a0ebf,242816,CONTRIBUTING.md,modified,0
199730,633ccaf5ac2c53ff8659db67cf7087601504ae6b,tcm390,,,0
199731,f8b8086050f39e29b4d1ca6e9511f48650914145,carloslu0,.env.example,modified,0
202905,5eb245dcac80b5b638ff6f42406f2ab9ee05ae76,jonahsnider,apps/web/middleware.ts,modified,0
590,51e3d134ae89766e984fbe50d10d285da577045a,drfarrell,apps/studio/src/routes/settings/SettingsModal.tsx,modified,0
203119,77ca90c8187b36dddd83fc2559e6dd262e8a62aa,julienbourdeau,.cursor/rules/dev-env.mdc,added,0
203126,4527afce1d881f29175ac6973458e47539a7489a,KyleTryon,docs/platforms/javascript/common/configuration/integrations/fetchIntegration.mdx,modified,0
27304,2bda485152d4b2eefc9da2b26ed2fdc7eb5b5953,fenilfaldu,docs/mint.json,modified,0
203164,8eb4e8d6f7a1dd81ec9486b15367a67caf280007,joaoviana,packages/frontend/src/ee/pages/AiAgents/ProjectAiAgentEditPage.tsx,modified,0
203168,0b19f47afa07daa3dbc3d4463344f04270242630,EunjuYang,nntrainer/tensor/tensor.cpp,modified,0
27302,d183aa7e4b536a49682663331ef6431cc7ce297b,aigustin,docs/chains-wallets-plugins.mdx,modified,0
26909,4c3253e8004c0e6ca18a5b3da7c7d89f185af279,theCyberTech,src/crewai/utilities/planning_handler.py,modified,0
203592,3a066b74340b7535952d5e8d80dbcd8f71018960,willydouhard,.github/dependabot.yaml,added,0
206314,1f09e1ff93d587b6cbb0d1a21ac3500ef273fa2e,jxxghp,src/@core/scss/_vertical-nav.scss,modified,0
206113,05e73c10fe830d10776c3892e8efc4ddc0a7e430,surapunoyousei,docs/architecture/overview.md,removed,0
204024,f1dd171237297310c1509328f7bb49f0f65e42cc,constantinidan,.cursor/environment.json,added,0
205867,bf1c0d5c95a082ba390ef16f0116ab911901ddbe,maxeyvsla,.cursor/rules/analytics.mdc,removed,0
204080,08dd589923abe5bbfb41e020e7bf1d8ca569e173,lacymorrow,.gitignore,modified,0
205860,32add5f602909e177b58421430c0a4cce69db49b,iuwqyir,apps/dashboard/src/app/(app)/team/[team_slug]/[project_slug]/(sidebar)/webhooks/components/WebhooksTable.tsx,modified,0
204087,e315d6f65812ec3a2ba0e6ad7c19c125dcebb855,chottuthejimmy,lib/commands.js,modified,0
204752,ea428ec968275e5385bc7afaab2a623e6d728bc9,vinceglb,filekit-dialogs/src/iosMain/kotlin/io/github/vinceglb/filekit/dialogs/FileKit.ios.kt,modified,0
192602,c0657d4cfbb463ee829fec4d9849adf0f2ebf67e,Scarjit,umh-core/pkg/fsm/benthos/reconcile.go,modified,0
204174,4194c93e066be37f7539e77a018f49d9b7c4c3bd,sovushik,package-lock.json,modified,0
204686,83cfc37eb32c1d51df7ef14dd939674b508e9ec2,you112ef,Extension/src/Debugger/extension.ts,modified,0
204224,bcfc7051b4a7b1fda8d2ebf922cafafd115d7e6a,jbroma,docs/docs/docs/_meta.json,renamed,0
205877,9a63cb63f29f7530e06116e4fa634c06015171a5,regenrek,.github/workflows/swift.yml,modified,0
206330,a34dd8148fa4896ca28c3751ce71b5831762310a,madrays,src/components/cards/PluginAppCard.vue,modified,0
202884,80a4422961de30b3016cc1064ff8d6e6765ce3d6,0x80,package.json,modified,0
202799,38638be728191254f0ea229c4c824a70ec40eab0,f1shy-dev,convex/_generated/api.d.ts,modified,0
199734,fc89fd595acc224ada19d110721507abbdce75ad,chriswinsatlife,app/(auth)/actions.ts,modified,0
199882,46189b2b254e7d0c6a966bdbb6e3129677546d16,RSamaium,bin/config.ts,modified,0
14107,1c7cd5a67206f5e1077f9d531e451d4b0260df6a,ayushboss,target_chains/stylus/contracts/pyth-receiver/src/pyth_governance_test.rs,modified,0
208268,1fc6d8a4e41564ae15c4cea4daa78b9881efd007,zackees,tests/test_easing.cpp,modified,0
199932,d0a60393f061e5d8872f4b8d882a8306cbb710f3,malinosqui,src/core/application/use-cases/auth/forgotPasswordUseCase.ts,modified,0
199940,dc55c3c54136bf880aa4dbb1c9c99cf3637f28bb,Codehagen,.content-collections/cache/blog/advanced_analytics/b5f638a7324ed5ed26fbad5cbba558859ed66c38936b89c134e1f596e0099e50.cache,removed,0
200417,268c3f08e2882ce39146a0f34e9b252bd5affe34,MatissJanis,.github/scripts/count-points.mjs,modified,0
201018,498ca61bf956a7dfeb8740bb3bb159873ea9a21c,grabbou,PACKAGE_UPDATE_SUMMARY.md,removed,0
201023,c84d448c8018c9b62a1bef4f11c8e4486d4163c3,louis030195,Cargo.lock,modified,0
208267,0707e67baf75ed17f2912d2c13c64fa48aa6d7a9,kevingosse,bug_report.md,removed,0
14237,7149a5144565d495688c2b58ddb404a466f9e4dd,Dwij1704,agentops/instrumentation/openai/wrappers/chat.py,modified,0
201043,003605735a27bf03c37138c94e7f19d212246531,Jiahao Zhang,.env,added,0
207290,fe029008bef3a6e0c5533bd3922aa657c11d5fa5,robertnishihara,README.rst,modified,0
201179,2becfcafcc97a0222e887474bb312147580a6a5b,zjh08177,.gitignore,modified,0
207022,089de24300d0aa7577a1b385b11f07dbb14f5e6d,sureyeaah,INCLUDE_EXCLUDE_URLS_CHANGES.md,removed,0
206981,fd303b2b251e4ba50715850e3fa5b3927ba6eac6,wtlin1228,apps/website-new/docs/en/guide/debug/variables.mdx,modified,0
206644,d29aba56b9166d6e4faa673fed2f093ee6381f68,artalar,docs/LLM_GENERATION_IMPROVEMENTS.md,removed,0
202284,2e433bbbf893b823607ead520a38b394e07f5a9f,ilongin,docs/references/datachain.md,modified,0
206636,74f679127059f76b956141b09da68ae112fbd399,wvabrinskas,.github/workflows/emerge.yml,modified,0
202421,ee8a53407e8f5d8a0cbafa0a540b9934855987ed,Twixes,frontend/src/scenes/max/utils/floatingMaxPositioning.ts,modified,0
24013,7a18d0495799db30c16f6a58b91ac38e6f08196f,sc250072,airbyte-integrations/connectors/destination-teradata/build.gradle,modified,0
202523,582de658bb4e42583f25f1ebf4e4f02200f03fdb,benglewis,deploy/default.conf,modified,0
202562,f34ff6218bef55ea40769a090cd77800e70fc274,martin-lechene,laralheadlessui/.editorconfig,added,0
208870,f5c04ae6e205486c98d231810a555ab976ec76c4,adamsachs,src/fides/api/api/v1/endpoints/generic_overrides.py,modified,0
195740,4259c592c7d282b47d99b326699984e3cb046cb1,PureWhiteWu,pilota-build/examples/salsa_cache_demo.rs,modified,0
211659,c0713478120a80dd5d91847367192a7011b8808d,tamnd,BENCHMARK.md,modified,0
195440,28659f233fd9c0c50f01222368f4f590266ac34a,jorbuedo,.cursor/conflicts.md,added,0
212613,5571a51a837fd21986b42c1bd0e4b35ed50caede,eplatonoff,.github/workflows/build.yml,modified,0
212476,9fbd2c1ee351148c6326e1eee9ccead4d00d4b51,alvinwan,tests/test_e2e.py,modified,0
194387,ce80f6c748f17fe71371f703bec913eb9676a9c8,mtthidoteu,app/static/css/settings-custom.css,added,0
212474,70d1860e940f9925c60d590d062740661dc5d8c7,PrzemyslawKlys,Tests/Send-EmailMessage.Tests.ps1,modified,0
212446,45b06aba297dde0c568e4fc130eb149462ee933e,mrwadams,main.py,modified,0
212433,4277183ae7226b45aed9745f2e709b00e4862c17,katspaugh,src/webaudio.ts,modified,0
212398,0d34be5e1823280bc17dd336cf12011e6a21de90,glassBead-tc,.dockerignore,modified,0
212376,5436e33eba750546dfdb0470009b670a09863fe9,marcio,babel.config.js,added,0
194401,4dd4ac9e2141151222667630a497919ff4dfdee4,IanPhilips,web/components/contract/contract-tabs.tsx,modified,0
212264,92aa025d41efa22c7d76d20bad3291b4e572aade,noahho,src/tabpfn/preprocessing.py,modified,0
194402,5a59a8baed1827ebbf72a6bd388e51058f9b6fbd,ScriptedAlchemy,apps/next-app-router/next-app-router-4000/cypress.config.ts,added,0
194436,fce2d62d5d742a833025868addf832788d45f8cd,renkai1505,CHILD_ALBUM_FEATURES.md,added,0
212259,2d285b149d6b3f97e0942ed4623c714a232d9460,Felix3322,README.md,modified,0
34951,db00a859d668062cbc6193f8cad421600a2fbcc6,dpxcc,.devcontainer/Dockerfile,modified,0
194483,2683848c5c9a4453c9bf2bb51717f3e3a9872d45,dashed,.cursor/rules/tsx_tests.mdc,added,0
212242,2a9b61c9b28b24480747d607d596b90a3d588824,soodoku,R/yt_search.R,modified,0
34949,302f8fdc7620e6935b0624f9366729f964d8bb2b,Tom Gotsman,pcweb/constants.py,modified,0
194272,b0e368f119b148257875ada75fa01762f0860420,yumc-afk,verl/single_controller/base/__init__.py,modified,0
34977,55d9646df096364bd283e10c9bc4a1cac9420454,zhousun,README.md,modified,0
212701,f2c7c59f2791e2ee96465144c1d3676e27af8c76,arnaudroques,src/main/java/net/sourceforge/plantuml/json/JsonObject.java,modified,0
212702,940ca23b44a38007eac3f88fdcf57a8a2f91cceb,neoneye,src/schedule/schedule.py,modified,0
192702,e1445e33543edf76ea809a5e81720d30e7b8ed23,steveruizok,apps/examples/src/examples/drag-and-drop-tray/DragAndDropTrayExample.tsx,modified,0
3,6061f1dafdedb31db84fbe6df4a9d8698de4d59c,suin,docs/reference/object-oriented/class/static-fields.md,modified,0
39490,521fbfcb2f1f146e29cdb4a415320c2ffc22ccb3,pikonha,next-i18next.config.js,modified,0
16236,c5af77c1dc1354ce7afd261e42f224981ee24e6d,roman-rr,dist/core/index.js,removed,0
658,e17ee2843d774225849e651cf70443766db703b5,actions-user,content/changelog/2025-06-13.md,modified,0
37673,da5327216b361e24e72e04b1cd1bd306fdbf1e2d,marklysze,autogen/agentchat/contrib/comms/__init__.py,added,0
193064,68f3090a8efaec983fcf8cce5d2e2490e99d5745,roaga,static/app/components/events/autofix/seerCreateViewButton.tsx,added,0
213397,6dc6363d253ae93a7160184887090f049fd093e4,joshyattridge,README.md,modified,0
212231,bba7239173385e7142cc3c828c9451b865efecfc,georgi,docs/architecture.md,added,0
213356,2955730b3c8eccea9c2a68f0c31e071532f70b5a,kargnas,AGENTS.md,added,0
193558,0e3646431b4da4e0d50ae482b5582c193e874b90,Ben Grant,src/bun.js/bindings/v8/V8Array.cpp,modified,0
193974,3ad678c590cde5995151d77246b85d65155b8164,nimarb,.claude/settings.local.json,modified,0
213289,e54fd52201a8520ae09109fdcdd0f8727fc62531,felixtrz,docs/architecture/system.md,modified,0
213256,40d35f27aac13c8dc73ec13bb6658e61200200d4,grll,tests/test_langchain_adapter.py,modified,0
36131,cd5ab861b972d207d75837168a7e2ebe71c946ff,airbyteio,airbyte-integrations/connectors/source-activecampaign/metadata.yaml,modified,0
194123,1f50e4c7154f1e3192fb8377624d7b8dace7d411,juliusmarminge,docs/src/app/(docs)/v7/page.mdx,modified,0
18405,57f1018964c4448928768822f36a4476dd8e5de7,saturday06,src/io_scene_vrm/editor/validation.py,modified,0
194215,cbbfe956db9c7d725a7e49bc94a280263bd5b060,mertunsall,examples/file_system/alphabet_earnings.py,added,0
213302,dcaa4b6360caa4c9cadf59b166a063490a0af252,mikasoukhov,Connectors/FTX/README.md,added,0
19592,e6e9a75cb5213beb60161b1ba52ad3b31c0a6e7f,luohy15,backend/src/api/chat-select.ts,added,0
204320,177dccd07b7acba72ea47b0a8b058fffc9b7aa03,riffhawk,src/lib/utils/leagueInfo.js,modified,0
194994,048e9d59a6c2a5c1e29587860d160b510ef0516c,nikolovlazar,docs/platforms/javascript/common/session-replay/troubleshooting.mdx,modified,0
32985,c8d89d7fb4738e07310bd5235ef7127b6db24515,teocns,tests/fixtures/session.py,modified,0
194976,c1886fbb0960689e7faf38aa649450463aecdc21,aaronvg,engine/baml-lib/jinja-runtime/src/output_format/types.rs,modified,0
195161,a3a34a63f04b96d64396032d6b3bdf844c52c3c3,Alex Reibman,agentops/instrumentation/providers/openai/instrumentor.py,modified,0
32674,54799bed50158463dddd0d9959f1b82942d2b82d,pumfleet,apps/web/modules/event-types/views/event-types-listing-view.tsx,modified,0
19825,a2439da9a817582eedec5a34fa86f4b1acec176b,subho007,tests/test_parser.py,modified,0
32392,a7f3d98da64995bd23e1ea32472b38518c1af36e,alex-sumner,README.md,modified,0
212073,14e9cd105ec05b777566b552ef864ee56d52d8a2,pavpanchekha,src/syntax/platform.rkt,modified,0
19674,a20233dca9f5dfad7ac8b75d68d592b5532dbb7c,xar,alchemy/src/cloudflare/worker-metadata.ts,modified,0
212068,79499b94e40b0048274a08cdd4a3572c6aa2ffc3,selcukorkmaz,R/plot.fastml.R,modified,0
195345,412d07dd24f4dd8aca5977d8d545b675f51056cc,pushpak1300,app/Http/Controllers/ChatController.php,modified,0
33045,8a034e5d765ef019d5ce6fcb10cd6248ce7379d1,petebacondarwin,fixtures/get-platform-proxy/src/index.ts,removed,0
212173,22ca5f8b83044486d6c00eda926f3241324a4c96,marsninja,jac/jaclang/compiler/parser.py,modified,0
194996,5b1bccaa2ea0a2faf519a17259a57acdcef92b67,betegon,packages/overlay/src/integrations/sentry/tabs/TracesTab.tsx,modified,0
195359,cae827780eaeea191e1dc0db246dc867a18446f1,Luodian,lmms_eval/tasks/camerabench_vqa/utils.py,modified,0
195378,dae751515a664b18b624ccdde7464c4413f36d55,MagMueller,browser_use/llm/anthropic/chat.py,modified,0
33782,acf5ba78081be40a9c404aba225c045bb4cb1961,CryptoFewka,.github/actions/transaction-query/README.md,modified,0
212202,1f1555ab54564e08a6a0eebcc3d3d7178a07ccd1,zsqdx,cpp/neuralnet/cudabackend.cpp,modified,0
13798,b9d5f58a6cd7fd7febe76deca042168526aa2c59,ftonato,apps/api/package.json,modified,0
1901,988e7e43e31f3ed38a3b5506f7fa68b71737b09b,outtanames,vlmrun/hub/catalog.yaml,modified,1
349848,ee5a547f52f676e3f2076151b473ee2ebc67a1f9,saikrishnarallabandi,codex-cli/log.in,added,1
18311,074f1d31471e2badfc65637642cec141aa080e5b,rtomas,.changeset/eighty-states-wonder.md,added,1
427118,5b55a702a7acc0bb3b5d0741b2d0f13ccd63b64f,poovamraj,pkg/storage/migrate/migrate.go,modified,1
140034,9d60fb7653471c2c0532fb89dfef0b3f8ba55add,mo-esmp,src/Serilog.Enrichers.ClientInfo/Enrichers/ClientHeaderEnricher.cs,modified,1
228,9561214a1d01a6b2c2682c48ab89b40925b46457,MrgSub,apps/mail/components/mail/mail-list.tsx,modified,1
295629,6716fe7c79ab7fb6379777e4aa27d6f92e7b7003,qdequele,crates/index-scheduler/src/insta_snapshot.rs,modified,1
414077,a1ccbf8a9b9e43864c6e339680d21c551c72a401,gmercey,packages/buefy/src/components/autocomplete/Autocomplete.spec.ts,modified,1
211794,dee1a9d652eb3e764758ddc7fbceebe32fad8d31,jdereg,changelog.md,modified,1
139493,80fb99ec60c3e04a3aee5159493dcc0a576d04f0,felicitymay,.github/workflows/stale.yml,modified,1
522640,e4d4444577199d0848c5ec58b4f938ba3aa336cc,f0ssel,site/src/pages/CreateTemplateGalleryPage/CreateTemplateGalleryPageView.tsx,modified,1
342179,11a322db164a1c37ca2e4f11b3fa1228e27bd7ed,rom1504,test/load.js,modified,1
107625,b2970ddc7532a21ff9710119709ea1e54fc31a1d,harshach,.github/workflows/claude-code-review.yml,added,1
2039,6c996973e3dadfbf6de34dab99121e471c86ee9c,yfge,src/api/migrations/versions/75ce6807f5e5_init_database_tables.py,modified,1
350901,0ca88dffacbf4e356d6daacacd0f99d6f77c7955,johnrachwan123,pyproject.toml,modified,1
512250,27d8ccfbfd44f56dff10a5b2a01d79bf63ce930b,burakku,docker-images/Dockerfile.java-connector-base,modified,1
298488,8856356b14167a9d40438a872022496768c86dac,armru,api/v1/generic_funcs.go,modified,1
410609,a941d57ef5ebb6c05a24c4970dd1febca1a2cf39,obie,CHANGELOG.md,modified,1
528408,642426fe5678cb3d01d3ef7180c722b6383c31f8,MSch,Apps/CLI/Sources/peekaboo/main.swift,modified,1
521287,b70cf563a867efc4c9fa376aa02e991ce4360867,jerome3o-anthropic,.github/workflows/main.yml,modified,1
218822,1f5ea34e5709b1d6b16ab8b8e587251f08393ff0,panarch,tui/src/context/entry.rs,modified,1
206650,bb1de3a1cabaf2e0e32a4451f7ae9d22c4307c50,jltrfl,pkg/decoders/escaped_unicode.go,modified,1
206430,3cfe20d0c06223e22a58c047a709461c1a0d4403,RonFed,.github/workflows/release-artifactregistry.yml,removed,1
507097,bff7e1f2ea98665e1055ec58801344465779907e,KristofferC,test/manifests.jl,modified,1
213817,a610f7b83e64851199d6fd47eb4518d1c13fa6b9,ezyang,c10/cuda/CUDACachingAllocator.cpp,modified,1
119823,88361ec9b3fb07ac7879ed283b961b837581669c,gabek,web/components/modals/BrowserNotifyModal/BrowserNotifyModal.tsx,modified,1
108329,e0d32e315e5c0429062bde19183dacc788442849,Caroline-99,src/ontology/cl-edit.owl,modified,1
95500,0b2cfdcecd3b89d86837f11902c1442cf25b52ae,djabarovgeorge,apps/dashboard/src/context/opt-in-provider.tsx,modified,1
145302,1e6b0e1accd5e610400991c869366467e005e38c,yufeih,Directory.Build.props,modified,1
426339,c9963893dfa75616ccd2317a9f797c56af008f3d,Misplon,compat/seopress.php,modified,1
505555,f5dd5e737963ec0f6df35ae8d2fc337aeb0b99fa,johnwlockwood,instructor/auto_client.py,modified,1
382229,c25b35f76c6fd0016c882b0ff54aec19a46f95ef,natestemen,mitiq/qse/qse.py,modified,1
213873,5b6396d7cc5d1d5ec86d4f7aa6aa814cc7606c58,Trouffman,.github/scripts/Package-Windows.ps1,modified,1
321664,c119727165733326a31fbecebd98a15b89d7b095,aymeric-roucher,docs/source/en/conceptual_guides/intro_agents.mdx,modified,1
424055,e62112c364e068407aa74ba081790ad50b27f80b,chance-wnb,tests/integrations/openai/test_openai_sdk.py,added,1
115861,8cd5fe01de2a1dd2cccd24856f79000dff75245b,kfirpeled,x-pack/solutions/security/test/cloud_security_posture_functional/agentless/create_agent.ts,modified,1
7938,cc1af8bc116e51620f391f4302bd9514e738e55d,mtane0412,.env.example,modified,1
126116,d5ca93d628da9199e1683d988817339dc63587e4,mxschmitt,packages/playwright/types/test.d.ts,modified,1
511592,989efb2204fbf76f36a42db94b74a199d592e221,ashwin-ant,CLAUDE.md,added,1
289773,0293c02b4a860843f159aad6f0ebd7a9406217d0,sydney-runkle,docs/uv.lock,modified,1
99507,42015a95c9b2f75c9204342dd2dd7f317d19e8d0,ShaunLawrie,PwshSpectreConsole.Docs/package-lock.json,modified,1
418068,4741a93d514edbaca818327587d801e1b419123a,bcherny,ARCHITECTURE.md,modified,1
206141,9aa2142aee31ef47d8cd89d448944dd8692a4198,axiomofjoy,src/phoenix/server/api/routers/oauth2.py,modified,1
206243,545f0328c970fd9254fc4c58844cddc416c27477,itaybre,.github/workflows/lint.yml,modified,1
25880,81d8ad2839f93561cd248cb87baf4884463d81a6,ganchoradkov,lerna.json,modified,1
141468,c8db92149f049c5664c717cc30d38811fb8259ba,ntamas,tests/unit/igraph_full_bipartite.c,modified,1
417321,95c3b2d01e9442f6d114792488521be16fa5446d,peter-jerry-ye,bigint/bigint_nonjs.mbt,modified,1
136056,0b253b47a053a6a8e88107bb41808e0c6ed9e834,baijumeswani,src/ort_genai_c.h,modified,1
5929,6ed3c92847e29776c7602ed1bcbfc56a388ae275,MarioCadenas,,,1
205119,eb6cd2a19bfdd54effb853583675da59a1ff73b1,jas-kas,src/sentry/feedback/usecases/create_feedback.py,modified,1
15015,a006a01c25c1fc8992363b7111d3d0bfea8e8746,bboynton97,agentops/__init__.py,modified,1
